id;name;host_id;host_name;neighbourhood_group;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365
4355613;2 Chambres 1p SDB calmes sur jardin;9991252;Pascale;Bordeaux;Saint Augustin - Tauzin - Alphonse Dupeux;44.82235867820847;-0.5963855837708836;Private room;65;2;4;03/12/2015;0.09;2;25
4362032;Belle maison rénovée Bouscat centre;22642638;Sonia;Le Bouscat;Le Bouscat;44.86570999528202;-0.6005304681076834;Entire home/apt;120;5;1;22/08/2016;0.04;1;0
4370385;On the roof of Bordeaux Heritage...;18011552;Jean-Pierre;Bordeaux;Centre ville (Bordeaux);44.837247936879685;-0.5716758467632;Entire home/apt;105;2;78;12/09/2018;1.91;2;198
4389095;Centre ville, terrasse vue à 360°;22357628;Nicole;Bordeaux;Bordeaux Sud;44.83627028281501;-0.5639141045825679;Entire home/apt;180;2;0;;;2;0
4392763;Spacious apartment center of Bordeaux;1749523;Fabienne;Bordeaux;Centre ville (Bordeaux);44.846413418201486;-0.5890976242031722;Entire home/apt;118;5;43;01/09/2018;1.08;1;10
4398116;T1 au coeur du centre historique;22832858;Lou;Bordeaux;Bordeaux Sud;44.83357824276171;-0.5686071913690574;Entire home/apt;40;3;18;25/04/2018;0.43;1;67
4414897;Echoppe de charme Centre-Ville;21957328;Marie-Christine;Bordeaux;Saint Augustin - Tauzin - Alphonse Dupeux;44.83338905778403;-0.5870123440107831;Entire home/apt;95;2;42;30/06/2018;0.92;2;344
4429125;chambre de charme avec sdb privée;22290514;Nadège Et Thierry;Bordeaux;Caudran;44.853471465843896;-0.5964545230970572;Private room;32;2;80;09/09/2018;1.74;3;57
4434177;Joli studio Bordeaux centre Gambetta;23018942;Julien;Bordeaux;Centre ville (Bordeaux);44.83996915515276;-0.5850076724809132;Entire home/apt;50;2;5;30/08/2018;3.57;1;136
4435530;Chambre de charme indépendante, B&B;4155851;Marie;Merignac;Bourran;44.846985529306004;-0.6364264001200107;Private room;33;1;128;09/09/2018;2.75;2;228
4450127;Appart House,Place de la Bourse/Rue Courbin *****;9312848;Laurence;Bordeaux;Centre ville (Bordeaux);44.84248370182099;-0.5734152577578288;Entire home/apt;78;2;311;27/08/2018;6.67;6;302
4462741;Bright house near downtown;9440276;Marion;Bordeaux;La Bastide;44.844219075986985;-0.5503208239495325;Entire home/apt;98;4;3;19/06/2016;0.10;1;365
4469211;Votre pied à terre à Mérignac (33);23187313;Geraldine;Merignac;Les Eyquems;44.826598678920334;-0.6463204701891585;Entire home/apt;65;2;28;11/08/2018;0.60;1;345
4473188;Standing house;23206834;Stéphane;Bordeaux;Caudran;44.85236834675633;-0.6260040020748228;Entire home/apt;220;3;4;24/08/2018;1.54;1;88
4479053;Maison pierre rénovée  135 m2 bordeaux nansouty;4552181;Sophie;Bordeaux;Nansouty - Saint Gens;44.81662678068697;-0.5689033108493008;Entire home/apt;115;3;9;21/06/2017;0.20;1;350
4480418;Cabane au fond du jardin;19371220;Aude;Bordeaux;Bordeaux Sud;44.820048017332375;-0.5645959948451235;Private room;25;1;208;08/09/2018;4.44;2;70
4488351;Bordeaux Hypercentre Design Parking;23285530;Thomas;Bordeaux;Centre ville (Bordeaux);44.835689452284875;-0.576260044074255;Entire home/apt;110;2;17;21/06/2016;0.37;1;0
4489741;Appartement Loft design vue superbe;12631847;Mesguich;Bruges;Bruges;44.87681150965093;-0.6163462546368894;Entire home/apt;89;6;0;;;1;365
4492158;appat in Bordeaux;23260845;Sylvie;Bordeaux;Caudran;44.83948754685234;-0.5996757527725742;Private room;37;2;1;03/01/2016;0.03;2;0
4500342;Chambre spacieuse!;2671260;Claire;Bordeaux;Saint Augustin - Tauzin - Alphonse Dupeux;44.826036706993825;-0.5943320886649531;Private room;85;1;0;;;3;21
4500510;Confortable chambre Bordelaise;2671260;Claire;Bordeaux;Saint Augustin - Tauzin - Alphonse Dupeux;44.82768517518319;-0.5935164418171256;Private room;85;1;2;04/08/2018;0.57;3;24
4501320;Refined 92 sqm apartment in downtown Bordeaux;9382960;Kareen;Bordeaux;Centre ville (Bordeaux);44.84370770893566;-0.5785679644318399;Entire home/apt;146;3;0;;;69;167
4505817;Bordeaux, 2-rooms apartment;21610779;Dimitri;Bordeaux;Centre ville (Bordeaux);44.840474521197685;-0.5865942771361746;Entire home/apt;130;1;0;;;1;0
4523036;Chambre privé dans appartement neuf Basin à flot;22797920;Tao;Bordeaux;Bordeaux Maritime;44.86906268006182;-0.5544818160109785;Private room;27;2;0;;;1;0
4526584;T2 proche centre ville bdx, calme.;23334778;Fanny;Eysines;Eysines;44.8903263689647;-0.6401928213691618;Entire home/apt;30;3;2;19/11/2014;0.04;1;0
4529541;La campagne au sein de la ville;23483797;Geraldine;Bordeaux;Centre ville (Bordeaux);44.83875071538021;-0.5958470475780019;Entire home/apt;100;7;0;;;1;0
4529917;Nice apartment in city center;29102137;L.C.B;Bordeaux;Bordeaux Sud;44.83284904609651;-0.5721207670528291;Entire home/apt;70;3;38;25/08/2018;0.90;24;237
4530611;Elegant comfortable house  230m²  - 8 people;23489979;Corinne;Villenave-d'Ornon;Villenave-d'Ornon;44.75305252263564;-0.5757542761802577;Entire home/apt;159;3;12;03/09/2018;0.30;2;349
4535843;Maison d'architecte centre ville;11479004;Soizic;Bordeaux;Centre ville (Bordeaux);44.847460569383934;-0.587190225006499;Entire home/apt;200;2;15;02/04/2018;0.34;3;33
4540381;Renovated studio in Bordeaux train ;13364713;Thierry;Bordeaux;Bordeaux Sud;44.8257323015939;-0.5546375193654445;Entire home/apt;37;7;243;16/04/2017;5.26;6;0
4546029;Lovely flat in a nice place, Free park;13759424;Véronique;Bordeaux;Chartrons - Grand Parc - Jardin Public;44.858115001859524;-0.5877099044431672;Entire home/apt;55;2;21;09/09/2018;0.49;1;268
4571705;Lovely eco-home in Bordeaux;23698054;Julie;Bordeaux;Chartrons - Grand Parc - Jardin Public;44.852025144140335;-0.5862516601782342;Entire home/apt;180;3;8;16/04/2018;0.18;1;362
4573713;apprt confortable en plein bordeaux;18828236;Nabil;Bordeaux;Saint Augustin - Tauzin - Alphonse Dupeux;44.837590810403036;-0.5916176227851159;Entire home/apt;50;1;6;13/11/2016;0.20;1;0
4581031;Echoppe Bordelaise Cosy;23425417;Audrey & Arthur;Le Bouscat;Le Bouscat;44.85658779331599;-0.5934925581565367;Entire home/apt;125;1;35;12/08/2018;0.77;1;127
4586780;T3 patio arboré Hyper Centre;11138696;Christophe;Bordeaux;Bordeaux Sud;44.832004313707955;-0.5685571706944159;Entire home/apt;63;3;54;26/08/2018;1.28;4;0
4587089;chambre privée dans appart bordeaux centre;11146965;Lalie;Bordeaux;Saint Augustin - Tauzin - Alphonse Dupeux;44.83458269309799;-0.5764836381589983;Private room;27;2;11;25/08/2018;4.65;2;258
4590554;T2 centre-ville proche Gambetta;14979934;Pascal;Bordeaux;Centre ville (Bordeaux);44.84153984652261;-0.5878948549214693;Entire home/apt;55;2;81;01/09/2018;1.75;1;161
4591120;Studio Bordeaux Gradignan;22951623;Stéphanie Et Emmanuel;Gradignan;Gradignan;44.774778561624;-0.6263464725544734;Entire home/apt;70;3;2;28/06/2018;0.06;1;76
4591995;Bordeaux : T2 hypercentre terrasse charme;12181640;Marina;Bordeaux;Centre ville (Bordeaux);44.83709583343986;-0.5717603452051968;Entire home/apt;90;3;10;05/07/2018;0.25;1;319
4593779;Stone Townhouse;12071482;Cendrine;Bgles;Bgles;44.81227983066953;-0.5647354626798986;Entire home/apt;155;2;25;15/08/2018;0.55;1;268
4599695;Grande chambre au cœur de Bordeaux;23840778;Marie;Bordeaux;Centre ville (Bordeaux);44.83979080598965;-0.5783925149527908;Private room;45;3;36;09/10/2017;0.83;1;0
4610821;Appart  56 m2 clair;;;;;;;;;;;;;;
" (Phone number hidden by Airbnb) F""";23642159;Marie Claude;Bordeaux;Saint Augustin - Tauzin - Alphonse Dupeux;44.831680098022545;-0.5793475432175977;Entire home/apt;47;5;46;28/08/2018;1.04;1;146;
4612001;Studio calme avec cour fermée;6678424;Fabrice;Pessac;Verthamon;44.81563183837837;-0.6221999592130505;Entire home/apt;40;5;21;07/09/2018;0.46;2;311
4618529;Appartement near Jardin Public;3357537;Sylvain;Bordeaux;Chartrons - Grand Parc - Jardin Public;44.8527379542121;-0.5846867850831653;Entire home/apt;65;1;2;18/06/2017;0.04;4;0
4625923;Charmant studio au cœur de Bordeaux;17719982;Grégory;Bordeaux;Centre ville (Bordeaux);44.841079648290716;-0.5712471114266263;Entire home/apt;75;2;86;13/09/2018;3.18;1;1
4629935;Tangerine, nid douillet côté jardin;23900984;Geneviève;Bordeaux;Nansouty - Saint Gens;44.8198579131934;-0.5724559510916728;Private room;71;3;0;;;2;142
4630462;suite familiale : Mimosa + Océan;23900984;Geneviève;Bordeaux;Nansouty - Saint Gens;44.82025637876924;-0.5734497777281556;Private room;100;3;1;22/08/2015;0.03;2;153
4631628;Appartement au Cœur des Chartrons;23984577;Laetitia;Bordeaux;Chartrons - Grand Parc - Jardin Public;44.855660382488196;-0.5737562072393001;Entire home/apt;70;1;0;;;1;0
4633344;Lovely T2 close to Pessac Center;23994089;Margareth;Pessac;Le Monteil;44.80065862332287;-0.6565091655454356;Entire home/apt;55;2;82;09/09/2018;1.79;2;161
4641612;Chambre à Bordeaux Saint-Michel;24032086;Astrid;Bordeaux;Bordeaux Sud;44.83303559464284;-0.5655400197876669;Private room;25;1;0;;;1;0
4646325;Large room, loft spirit flat;18011552;Jean-Pierre;Bordeaux;Centre ville (Bordeaux);44.83692487592834;-0.5721682985588062;Private room;50;2;58;19/05/2018;1.29;2;226
4648935;Private Bedroom near Jardin Public;3357537;Sylvain;Bordeaux;Chartrons - Grand Parc - Jardin Public;44.85479739073063;-0.5847751241551196;Private room;19;2;23;16/08/2018;0.50;4;0
4655216;Chic & stylish apartment superbly located.;14108597;Arièle;Bordeaux;Centre ville (Bordeaux);44.83967990726667;-0.5719828631812617;Entire home/apt;144;3;130;18/08/2018;3.08;3;293
4655569;A contemporary House 10 km Vinexpo;11331069;Véronique;Bordeaux;Caudran;44.856890642814186;-0.6147355502757907;Private room;80;2;0;;;1;365
4677019;20 min en bus de Bordeaux centre !;24189499;Pierre;Eysines;Eysines;44.86391558514198;-0.6429057414959705;Private room;25;1;42;06/09/2018;1.17;1;346
4684898;Lovely light 60sqm 1 bedroom downtown Bordeaux;9382960;Kareen;Bordeaux;Centre ville (Bordeaux);44.84651703674107;-0.5806726094952196;Entire home/apt;115;3;5;06/06/2016;0.12;69;17
4698123;Bordeaux Studio à 5 mins de l'hyper Centre;5958300;Béatrice;Bordeaux;Chartrons - Grand Parc - Jardin Public;44.85426103430634;-0.5770978720519304;Entire home/apt;59;2;27;29/06/2018;0.59;1;330
4706034;Appart 2P  proche tram et centre BX;24325344;Cyrielle;Merignac;Arlac;44.82698086514169;-0.618800575822281;Entire home/apt;50;3;28;10/09/2018;0.61;1;318
4706560;Central and stylish sleeps 6;24327463;Romain;Bordeaux;Bordeaux Sud;44.83462974391292;-0.5679783508863185;Entire home/apt;71;2;108;17/08/2018;2.45;3;0
4712714;Joli T2 en plein coeur de Bordeaux;24353614;Camille;Bordeaux;Centre ville (Bordeaux);44.835864191049126;-0.5724118714826781;Entire home/apt;49;4;5;17/08/2015;0.11;1;0
4725493;City break Picquecailloux;24405783;Matthieu;Bordeaux;Caudran;44.85618742705154;-0.6077303333318873;Entire home/apt;90;5;2;05/12/2015;0.05;1;365
4727524;Logement entier calme Gare;15262498;Alain;Bordeaux;Bordeaux Sud;44.82820983082213;-0.5570960027081249;Entire home/apt;40;7;0;;;1;0
4729611;Amazing hyper city center, Gambetta;24423075;Angelique;Bordeaux;Centre ville (Bordeaux);44.84108039282081;-0.5780022267925238;Entire home/apt;54;3;54;10/09/2018;1.18;1;280
4734100;Studio de charme à Bordeaux;24442898;Yoann;Bordeaux;Saint Augustin - Tauzin - Alphonse Dupeux;44.83306190008904;-0.5969408531423783;Entire home/apt;60;3;22;15/05/2018;0.50;1;129
4735196;Appartement T2 rénové avec terrasse;24447166;Juliette;Merignac;Arlac;44.82586701857664;-0.6261560558159897;Entire home/apt;45;2;41;09/09/2018;0.90;1;76
4742378;lovely appart/bedroom;24479657;Isabelle;Bordeaux;Chartrons - Grand Parc - Jardin Public;44.852015329198736;-0.5807101500927867;Entire home/apt;50;2;23;11/07/2018;0.51;1;347
4745499;Bienvenue chez moi;22198122;Julie;Merignac;Capeyron;44.84895323383764;-0.6613963254855942;Private room;29;1;77;09/09/2018;1.70;4;321
4756782;Studio 40m2 close to Bordeaux;24545968;Michele Et Benito;Bgles;Bgles;44.7972072796954;-0.5612323291120294;Entire home/apt;58;2;70;04/09/2018;2.43;1;261
4763111;Cosy T2 Bordeaux/Talence + parking;23155184;Philippe;Talence;Talence;44.80727332074197;-0.5806784882254765;Entire home/apt;49;6;48;23/03/2018;1.05;1;0
4769688;Chambre privée -bdx hyper centre;11146965;Lalie;Bordeaux;Centre ville (Bordeaux);44.836468101669304;-0.5754361969969003;Private room;31;1;77;19/08/2018;1.69;2;348
4809527;Appartement dans grande maison;24771762;Jeannie;Martignas-sur-Jalle;Martignas-sur-Jalle;44.84007460858372;-0.7785053137663354;Private room;90;5;0;;;2;178
4821762;appt T3 jardin public;24829634;Virginie;Bordeaux;Chartrons - Grand Parc - Jardin Public;44.85194896064515;-0.5877383907896155;Entire home/apt;50;1;2;03/02/2018;0.04;1;0
4828221;Studio meublé sur Bordeaux Cauderan;24858004;Juliette Et Bruno;Bordeaux;Caudran;44.85938663846332;-0.6134278869531391;Entire home/apt;36;2;18;26/08/2018;0.48;1;288
4836113;Wonderful 165 sqm with Parking downtown Bordeaux;9382960;Kareen;Bordeaux;Centre ville (Bordeaux);44.839557803689324;-0.5767251385154856;Entire home/apt;260;4;9;28/06/2018;0.21;69;170
4843341;L'appart Rue Ausone, vues sur la Garonne;4310833;Jean-Christophe;Bordeaux;Centre ville (Bordeaux);44.83740011249284;-0.5678832083754889;Entire home/apt;170;3;2;01/06/2015;0.05;17;69
4844883;AU COEUR DES CHARTRONS T2;24930450;Christine;Bordeaux;Chartrons - Grand Parc - Jardin Public;44.85311767956185;-0.574789716582428;Entire home/apt;80;3;47;02/09/2018;1.64;1;273
4888847;T1 Cosy Chartrons avec TERRASSE;1546386;Claire;Bordeaux;Chartrons - Grand Parc - Jardin Public;44.85038318157943;-0.5722683931166476;Entire home/apt;70;2;131;16/03/2018;3.30;1;0
4895996;T2 centre historique + parking payant 10€/jour;11683637;Uldrif;Bordeaux;Bordeaux Sud;44.834537898624575;-0.5702290397615698;Entire home/apt;75;20;205;01/09/2018;4.60;3;329
4913025;Maison bordelaise spacieuse au centre ville;23935896;Lilian;Bordeaux;Bordeaux Sud;44.82669659330185;-0.5669045348960337;Entire home/apt;110;2;7;16/12/2016;0.26;1;0
4921596;Charmant et lumineux T2 Bis aux Chartrons - 55 m2;25256160;Adrien;Bordeaux;Chartrons - Grand Parc - Jardin Public;44.85532718681485;-0.5644206384782469;Entire home/apt;55;2;28;09/07/2018;1.64;1;0
4939838;Duplex chaleureux en hypercentre;25455280;Stephanie;Bordeaux;Bordeaux Sud;44.828700046230125;-0.5725603371650271;Entire home/apt;68;2;10;06/06/2016;0.34;1;0
4954181;Cosy bedroom in house near Bordeaux;24866926;Mathieu;Cenon;Gambetta-Mairie-Lissandre;44.85299222140341;-0.5330752659744625;Private room;24;3;75;19/08/2018;1.69;1;44
4956969;Échoppe Bordelaise rénovée T2 bis;21244499;Catherine;Bordeaux;Bordeaux Sud;44.81498644587857;-0.5633127735298484;Entire home/apt;80;2;36;09/09/2018;0.83;1;198
4961740;Villa-espace-confort-lumière-calme;25578124;David Et Anne;Merignac;La Glacire;44.83190393421168;-0.6208877419214918;Entire home/apt;99;5;17;22/08/2018;0.45;1;112
4963475;Beau 2 pièces avec vu sur un Parc ;25586606;Sabine;Talence;Talence;44.812157602302705;-0.5822916891299372;Entire home/apt;33;3;3;03/02/2016;0.07;1;266
4981809;Appartement T2 - Centre-ville;25642147;Adrianne;Bordeaux;Saint Augustin - Tauzin - Alphonse Dupeux;44.83165391111192;-0.583235669132803;Entire home/apt;50;2;48;04/03/2018;1.33;1;0
4985025;Belle chambre dans maison spacieuse;25697585;Stéphanie;Pessac;Brivazac-Candau;44.80556017991412;-0.6124772873639448;Private room;25;2;36;27/08/2018;1.34;1;289
4990382;2 chambres au coeur de Bordeaux;25728930;Jean;Bordeaux;Centre ville (Bordeaux);44.84328029244975;-0.5810879869490899;Entire home/apt;190;4;12;10/09/2018;0.31;16;341
4992869;studio indépendant;25741938;Claire;Gradignan;Gradignan;44.76813148536428;-0.634727774324811;Entire home/apt;45;2;0;;;2;43
5002273;Bordeaux Centre, quartier St Michel;25795153;Malou;Bordeaux;Bordeaux Sud;44.83230259652611;-0.5633944245806124;Entire home/apt;15;20;0;;;1;0
5003360;Bel appartement. Centre historique.;25800941;Régine;Bordeaux;Bordeaux Sud;44.835226624108884;-0.5701139908849714;Entire home/apt;120;3;3;01/09/2015;0.08;1;0
5007818;"Studio MUSEE D'AQUITAINE"" 15m²";15116567;Virginie;Bordeaux;Centre ville (Bordeaux);44.837192113560924;-0.574957221298834;Entire home/apt;55;5;8;02/01/2016;0.19;8;277
5017116;Maison indépendante dans jardin;20051155;Nicole Et Olivier;Merignac;La Glacire;44.8333087115449;-0.6179859489531251;Entire home/apt;80;2;32;26/08/2018;0.77;1;297
5019775;bright apartment in the very center;25895515;Caroline;Bordeaux;Centre ville (Bordeaux);44.840454953983524;-0.581324271297109;Entire home/apt;36;2;8;29/07/2016;0.18;1;0
5024219;Villa avec piscine chauffée;25741938;Claire;Gradignan;Gradignan;44.768612505139416;-0.6327885637782639;Entire home/apt;650;7;8;23/07/2017;0.20;2;363
5035126;Room in a architect house;25992389;Sophie;Bordeaux;Centre ville (Bordeaux);44.8419422508018;-0.5912795512017871;Private room;80;2;7;13/06/2016;0.18;1;203
5048206;echoppe style 19 ème;17329748;Emmanuelle;Bordeaux;Nansouty - Saint Gens;44.82691612943415;-0.5787532158810623;Entire home/apt;100;3;109;30/08/2018;2.59;1;310
5049810;2 pieces neuf à 2 pas du bus ou tram vers Bordeaux;26071278;Olivier;Blanquefort;Blanquefort;44.90738538234489;-0.6244886090702725;Entire home/apt;38;6;16;25/08/2018;0.39;1;134
5054872;Appt T3 terrasse piscine parking;26100207;Bérengère;Cenon;Palmer-Gravires-Cavailles;44.846780919223136;-0.5199807718593272;Entire home/apt;80;4;6;23/08/2017;0.15;1;257
5056044;Wonderful T3 in Old Town ;24505980;Victor;Bordeaux;Centre ville (Bordeaux);44.838292493365365;-0.5715720771005666;Entire home/apt;150;3;18;12/08/2018;0.43;1;351
5066380;Maison de ville de 90m² avec jardin;1818771;Myriam;Bordeaux;Chartrons - Grand Parc - Jardin Public;44.85735684240944;-0.5783041745947334;Entire home/apt;150;4;16;17/08/2018;0.39;2;53
5071338;Bel appartement avec vue, hyper centre;6483033;Arthur;Bordeaux;Centre ville (Bordeaux);44.83679508278878;-0.5702627069415636;Entire home/apt;110;2;21;26/09/2017;1.13;1;89
5077411;Chambre Centre Triangle D'or;12733663;Florent;Bordeaux;Centre ville (Bordeaux);44.84274812026319;-0.5762194530377482;Private room;40;3;2;02/07/2015;0.05;2;365
5096846;Grand studio 40m2;26336719;Audrey;Bordeaux;Bordeaux Sud;44.82932008281681;-0.5645309648978994;Entire home/apt;55;2;17;10/05/2016;0.40;1;257
5098388;Logement atypique sur l'eau;10116859;David;Bordeaux;Bordeaux Maritime;44.86980459757056;-0.5621711636976545;Entire home/apt;65;2;21;31/08/2018;0.56;1;123
5103260;Bordeaux Hermosa casa contemporanea;19588108;Marie;Bgles;Bgles;44.81133152019358;-0.5683013490784781;Entire home/apt;75;6;8;19/08/2018;0.21;1;0
5105591;Chambre privee d un appart proche toutes commodité;26353691;Lahcen;Talence;Talence;44.80559985207513;-0.5882378111171642;Private room;34;2;9;02/06/2018;0.22;1;258
5108460;Charmant t2 au coeur des Chartrons ;19835504;Jaouad;Bordeaux;Chartrons - Grand Parc - Jardin Public;44.854267237914755;-0.5697978112053572;Entire home/apt;55;1;200;26/08/2018;4.56;1;90
5109999;maison d'architecte en bois;26403406;Caroline;Saint-Mdard-en-Jalles;Saint-Mdard-en-Jalles;44.89303487642883;-0.7238776095071596;Entire home/apt;150;2;7;18/08/2018;0.28;1;72
5120031;Charmante maison de standing - 2 chambres-Terrasse;26460986;Stephanie;Bordeaux;Caudran;44.856808009150754;-0.6047681357771676;Entire home/apt;120;2;1;17/08/2015;0.03;1;349
5131089;Sur les quais, vue Garonne!;26525493;Constance Et Arnaud;Bordeaux;Centre ville (Bordeaux);44.837218227375445;-0.5672606059718587;Entire home/apt;65;3;23;11/03/2018;0.80;1;4
5133834;t2 45m2 TOUT CONFORT prés bordeaux;26540065;Medhy;Villenave-d'Ornon;Villenave-d'Ornon;44.76637889324273;-0.5531252619390341;Entire home/apt;51;2;43;01/09/2018;1.04;1;318
5134659;1 bedroom - Heart of Bordeaux;25025719;Claire;Bordeaux;Centre ville (Bordeaux);44.83858906058544;-0.5728855249859405;Private room;40;2;16;01/09/2018;0.39;1;11
5138145;Très belle maison proche Bordeaux;18148321;Anne;Le Bouscat;Le Bouscat;44.86174534736228;-0.5955134068873755;Entire home/apt;330;4;14;10/09/2018;0.38;3;365
5141214;T1 35m2 HIGT TECH - HYPER CENTRE;21363684;Elie;Bordeaux;Bordeaux Sud;44.832665202217754;-0.5749851639074433;Entire home/apt;60;1;4;17/05/2016;0.11;1;77
